resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult"uc-hotel","	","test_batch_job","1665275","1665273","1665238","2010-11-19T01:24:11.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2264339","2050180","1665238","2011-01-19T23:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2265216","2050180","1665238","2011-01-20T01:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2266072","2069482","1665238","2011-01-20T03:52:53.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","2266097","2050180","1665238","2011-01-20T03:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2266982","2050180","1665238","2011-01-20T05:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2267859","2050180","1665238","2011-01-20T07:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2268733","2050180","1665238","2011-01-20T09:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2269608","2050180","1665238","2011-01-20T11:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2270482","2050180","1665238","2011-01-20T13:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2271363","2050180","1665238","2011-01-20T15:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2271838","2069482","1665238","2011-01-20T17:01:44.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","2271841","2069482","1665238","2011-01-20T17:02:01.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","2274866","2050180","1665238","2011-01-20T23:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2275708","1665273","1665238","2011-01-21T01:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2276458","1665273","1665238","2011-01-21T03:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2277218","1665273","1665238","2011-01-21T05:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2277983","1665273","1665238","2011-01-21T07:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2278733","1665273","1665238","2011-01-21T09:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2279491","1665273","1665238","2011-01-21T11:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2280242","1665273","1665238","2011-01-21T13:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2281006","1674424","1665238","2011-01-21T15:56:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","2285531","1665273","1665238","2011-01-22T03:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2286292","1665273","1665238","2011-01-22T05:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2287053","1665273","1665238","2011-01-22T07:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2287806","1665273","1665238","2011-01-22T09:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2288549","1665273","1665238","2011-01-22T11:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2289294","1665273","1665238","2011-01-22T13:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2289389","1674424","1665238","2011-01-22T14:10:41.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","2289390","1674424","1665238","2011-01-22T14:10:46.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","2289391","1674424","1665238","2011-01-22T14:11:01.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","2291264","1674424","1665238","2011-01-22T19:06:22.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","2291265","1674424","1665238","2011-01-22T19:06:25.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","2291266","1674424","1665238","2011-01-22T19:06:33.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","2291267","1674424","1665238","2011-01-22T19:06:39.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","2294571","1665273","1665238","2011-01-23T03:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2295325","1665273","1665238","2011-01-23T05:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2296079","1665273","1665238","2011-01-23T07:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2296825","1665273","1665238","2011-01-23T09:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2297574","1665273","1665238","2011-01-23T11:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2298323","1665273","1665238","2011-01-23T13:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2299080","1665273","1665238","2011-01-23T15:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2299826","1665273","1665238","2011-01-23T17:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2299935","1674424","1665238","2011-01-23T18:13:24.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","2299936","1674424","1665238","2011-01-23T18:13:30.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","2300004","1674424","1665238","2011-01-23T18:24:46.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","2300005","1674424","1665238","2011-01-23T18:24:51.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","2300928","1674424","1665238","2011-01-23T20:50:38.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","2301346","1674424","1665238","2011-01-23T21:56:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","2305094","1665273","1665238","2011-01-24T07:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2305849","1665273","1665238","2011-01-24T09:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2306600","1665273","1665238","2011-01-24T11:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2307351","1665273","1665238","2011-01-24T13:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2308118","1665273","1665238","2011-01-24T15:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2308119","1665273","1665238","2011-01-24T15:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2308892","1665273","1665238","2011-01-24T17:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2309671","1665273","1665238","2011-01-24T19:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2310433","1665273","1665238","2011-01-24T21:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2311189","1665273","1665238","2011-01-24T23:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2311950","1665273","1665238","2011-01-25T01:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2312720","1665273","1665238","2011-01-25T03:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2312719","1665273","1665238","2011-01-25T03:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2313488","1665273","1665238","2011-01-25T05:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2314255","1665273","1665238","2011-01-25T07:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2315010","1665273","1665238","2011-01-25T09:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2315011","1665273","1665238","2011-01-25T09:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2315753","1665273","1665238","2011-01-25T11:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2316426","1665273","1665238","2011-01-25T13:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2317190","1665273","1665238","2011-01-25T15:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2317950","1665273","1665238","2011-01-25T17:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2318717","1665273","1665238","2011-01-25T19:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2319479","1665273","1665238","2011-01-25T21:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2320234","1665273","1665238","2011-01-25T23:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2320235","1665273","1665238","2011-01-25T23:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2320996","1665273","1665238","2011-01-26T01:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2321765","1665273","1665238","2011-01-26T03:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2322533","1665273","1665238","2011-01-26T05:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2323300","1665273","1665238","2011-01-26T07:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2324056","1665273","1665238","2011-01-26T09:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2324813","1665273","1665238","2011-01-26T11:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2325574","1665273","1665238","2011-01-26T13:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2326344","1665273","1665238","2011-01-26T15:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2327104","1665273","1665238","2011-01-26T17:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2328628","1665273","1665238","2011-01-26T21:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2329382","1665273","1665238","2011-01-26T23:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2329384","1665273","1665238","2011-01-26T23:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2330145","1665273","1665238","2011-01-27T01:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2330913","1665273","1665238","2011-01-27T03:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2330914","1665273","1665238","2011-01-27T03:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2331681","1665273","1665238","2011-01-27T05:56:00.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","2331682","1665273","1665238","2011-01-27T05:56:01.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
